,freq_total,nodes,edges,pedge00,pedge11,pnode,total_states
179,2,8,9.0,0.0,4.0,0,256
180,57,8,9.0,2.0,0.0,1,256
181,0,8,9.0,1.0,4.0,1,256
182,259,8,9.0,1.0,1.0,0,256
183,10,8,9.0,0.0,5.0,0,256
184,13,8,9.0,2.0,0.0,1,256
185,10,8,9.0,0.0,3.0,0,256
186,0,8,9.0,2.0,2.0,1,256
187,1,8,9.0,0.0,5.0,0,256
188,1859,8,9.0,1.0,0.0,0,256
189,14,8,9.0,0.0,4.0,0,256
190,69,8,9.0,1.0,2.0,0,256
191,0,8,9.0,0.0,6.0,0,256
192,0,8,9.0,5.0,1.0,4,256
193,0,8,9.0,2.0,3.0,2,256
194,1,8,9.0,3.0,1.0,1,256
195,39,8,9.0,0.0,3.0,0,256
196,0,8,9.0,4.0,1.0,3,256
197,0,8,9.0,2.0,4.0,2,256
198,69,8,9.0,2.0,1.0,0,256
199,15,8,9.0,0.0,4.0,0,256
200,0,8,9.0,4.0,1.0,2,256
201,14,8,9.0,1.0,3.0,0,256
202,0,8,9.0,3.0,2.0,1,256
203,2,8,9.0,0.0,4.0,0,256
204,1,8,9.0,3.0,1.0,1,256
205,0,8,9.0,1.0,4.0,0,256
206,4,8,9.0,2.0,2.0,0,256
207,2,8,9.0,0.0,5.0,0,256
208,0,8,9.0,3.0,1.0,2,256
209,0,8,9.0,1.0,4.0,1,256
210,0,8,9.0,2.0,2.0,1,256
211,0,8,9.0,0.0,5.0,0,256
212,6,8,9.0,2.0,1.0,1,256
213,0,8,9.0,1.0,5.0,1,256
214,32,8,9.0,1.0,2.0,0,256
215,7,8,9.0,0.0,6.0,0,256
216,6,8,9.0,2.0,1.0,1,256
217,8,8,9.0,0.0,4.0,0,256
218,0,8,9.0,2.0,3.0,1,256
219,0,8,9.0,0.0,6.0,0,256
220,247,8,9.0,1.0,1.0,0,256
221,11,8,9.0,0.0,5.0,0,256
222,7,8,9.0,1.0,3.0,0,256
223,0,8,9.0,0.0,7.0,0,256
224,0,8,9.0,4.0,2.0,4,256
225,0,8,9.0,2.0,5.0,2,256
226,0,8,9.0,2.0,2.0,1,256
227,6,8,9.0,0.0,5.0,0,256
228,0,8,9.0,3.0,2.0,3,256
229,0,8,9.0,2.0,6.0,2,256
230,53,8,9.0,1.0,2.0,0,256
231,11,8,9.0,0.0,6.0,0,256
232,0,8,9.0,3.0,2.0,2,256
233,3,8,9.0,1.0,5.0,0,256
234,0,8,9.0,2.0,3.0,1,256
235,0,8,9.0,0.0,6.0,0,256
236,0,8,9.0,2.0,2.0,1,256
237,0,8,9.0,1.0,6.0,0,256
238,6,8,9.0,1.0,3.0,0,256
239,0,8,9.0,0.0,7.0,0,256
240,0,8,9.0,2.0,2.0,2,256
241,0,8,9.0,1.0,6.0,1,256
242,0,8,9.0,1.0,3.0,1,256
243,0,8,9.0,0.0,7.0,0,256
244,4,8,9.0,1.0,2.0,1,256
245,0,8,9.0,1.0,7.0,1,256
246,23,8,9.0,0.0,3.0,0,256
247,1,8,9.0,0.0,8.0,0,256
248,1,8,9.0,1.0,2.0,1,256
249,2,8,9.0,0.0,6.0,0,256
250,0,8,9.0,1.0,4.0,1,256
251,0,8,9.0,0.0,8.0,0,256
252,180,8,9.0,0.0,2.0,0,256
253,3,8,9.0,0.0,7.0,0,256
254,7,8,9.0,0.0,4.0,0,256
255,0,8,9.0,0.0,9.0,0,256
256,0,8,9.0,9.0,0.0,8,256
257,0,8,9.0,7.0,0.0,5,256
258,0,8,9.0,8.0,0.0,6,256
259,0,8,9.0,6.0,0.0,4,256
260,0,8,9.0,7.0,0.0,5,256
261,0,8,9.0,5.0,0.0,3,256
262,0,8,9.0,6.0,0.0,3,256
263,0,8,9.0,4.0,0.0,2,256
264,0,8,9.0,8.0,0.0,6,256
265,0,8,9.0,6.0,0.0,3,256
266,0,8,9.0,7.0,0.0,4,256
267,0,8,9.0,5.0,0.0,2,256
268,0,8,9.0,6.0,0.0,3,256
269,2,8,9.0,4.0,0.0,1,256
270,0,8,9.0,5.0,0.0,1,256
271,21,8,9.0,3.0,0.0,0,256
272,0,8,9.0,7.0,0.0,5,256
273,0,8,9.0,5.0,0.0,2,256
274,0,8,9.0,6.0,0.0,3,256
275,5,8,9.0,4.0,0.0,1,256
276,0,8,9.0,5.0,0.0,3,256
277,16,8,9.0,3.0,0.0,1,256
278,4,8,9.0,4.0,0.0,1,256
279,675,8,9.0,2.0,0.0,0,256
280,0,8,9.0,7.0,1.0,5,256
281,0,8,9.0,5.0,1.0,2,256
282,0,8,9.0,6.0,1.0,3,256
283,0,8,9.0,4.0,1.0,1,256
284,0,8,9.0,5.0,1.0,3,256
285,2,8,9.0,3.0,1.0,1,256
286,0,8,9.0,4.0,1.0,1,256
287,51,8,9.0,2.0,1.0,0,256
288,0,8,9.0,6.0,0.0,4,256
289,0,8,9.0,5.0,1.0,3,256
290,0,8,9.0,5.0,0.0,2,256
291,0,8,9.0,4.0,1.0,2,256
292,0,8,9.0,5.0,1.0,4,256
293,0,8,9.0,4.0,2.0,3,256
294,0,8,9.0,4.0,1.0,2,256
295,0,8,9.0,3.0,2.0,2,256
296,0,8,9.0,5.0,0.0,2,256
297,0,8,9.0,4.0,1.0,1,256
298,5,8,9.0,4.0,0.0,0,256
299,3,8,9.0,3.0,1.0,0,256
300,0,8,9.0,4.0,1.0,2,256
301,0,8,9.0,3.0,2.0,1,256
302,3,8,9.0,3.0,1.0,0,256
303,2,8,9.0,2.0,2.0,0,256
304,1,8,9.0,4.0,0.0,2,256
305,0,8,9.0,3.0,1.0,1,256
306,79,8,9.0,3.0,0.0,0,256
307,61,8,9.0,2.0,1.0,0,256
308,0,8,9.0,3.0,1.0,2,256
309,0,8,9.0,2.0,2.0,1,256
310,23,8,9.0,2.0,1.0,0,256
311,38,8,9.0,1.0,2.0,0,256
312,0,8,9.0,4.0,1.0,2,256
313,0,8,9.0,3.0,2.0,1,256
314,8,8,9.0,3.0,1.0,0,256
315,5,8,9.0,2.0,2.0,0,256
316,0,8,9.0,3.0,2.0,2,256
317,0,8,9.0,2.0,3.0,1,256
318,2,8,9.0,2.0,2.0,0,256
319,2,8,9.0,1.0,3.0,0,256
320,0,8,9.0,6.0,0.0,4,256
321,0,8,9.0,5.0,1.0,3,256
322,0,8,9.0,6.0,1.0,4,256
323,0,8,9.0,5.0,2.0,3,256
324,0,8,9.0,4.0,0.0,2,256
325,1,8,9.0,3.0,1.0,2,256
326,0,8,9.0,4.0,1.0,2,256
327,0,8,9.0,3.0,2.0,2,256
328,1,8,9.0,5.0,0.0,2,256
329,0,8,9.0,4.0,1.0,1,256
330,0,8,9.0,5.0,1.0,2,256
331,0,8,9.0,4.0,2.0,1,256
332,99,8,9.0,3.0,0.0,0,256
333,57,8,9.0,2.0,1.0,0,256
334,5,8,9.0,3.0,1.0,0,256
335,5,8,9.0,2.0,2.0,0,256
336,4,8,9.0,4.0,0.0,2,256
337,1,8,9.0,3.0,1.0,1,256
338,0,8,9.0,4.0,1.0,2,256
339,0,8,9.0,3.0,2.0,1,256
340,309,8,9.0,2.0,0.0,0,256
341,200,8,9.0,1.0,1.0,0,256
342,19,8,9.0,2.0,1.0,0,256
343,78,8,9.0,1.0,2.0,0,256
344,0,8,9.0,4.0,1.0,2,256
345,0,8,9.0,3.0,2.0,1,256
346,0,8,9.0,4.0,2.0,2,256
347,0,8,9.0,3.0,3.0,1,256
348,42,8,9.0,2.0,1.0,0,256
349,28,8,9.0,1.0,2.0,0,256
350,3,8,9.0,2.0,2.0,0,256
351,6,8,9.0,1.0,3.0,0,256
352,3,8,9.0,3.0,0.0,2,256
353,0,8,9.0,3.0,2.0,2,256
354,0,8,9.0,3.0,1.0,2,256
355,0,8,9.0,3.0,3.0,2,256
356,1,8,9.0,2.0,1.0,2,256
357,0,8,9.0,2.0,3.0,2,256
358,0,8,9.0,2.0,2.0,2,256
359,0,8,9.0,2.0,4.0,2,256
360,508,8,9.0,2.0,0.0,0,256
361,3,8,9.0,2.0,2.0,0,256
362,38,8,9.0,2.0,1.0,0,256
363,0,8,9.0,2.0,3.0,0,256
364,224,8,9.0,1.0,1.0,0,256
365,11,8,9.0,1.0,3.0,0,256
366,14,8,9.0,1.0,2.0,0,256
367,0,8,9.0,1.0,4.0,0,256
368,1513,8,9.0,1.0,0.0,0,256
369,12,8,9.0,1.0,2.0,0,256
370,197,8,9.0,1.0,1.0,0,256
371,16,8,9.0,1.0,3.0,0,256
372,678,8,9.0,0.0,1.0,0,256
373,46,8,9.0,0.0,3.0,0,256
374,57,8,9.0,0.0,2.0,0,256
375,10,8,9.0,0.0,4.0,0,256
376,233,8,9.0,1.0,1.0,0,256
377,0,8,9.0,1.0,3.0,0,256
378,23,8,9.0,1.0,2.0,0,256
379,2,8,9.0,1.0,4.0,0,256
380,101,8,9.0,0.0,2.0,0,256
381,8,8,9.0,0.0,4.0,0,256
382,9,8,9.0,0.0,3.0,0,256
383,1,8,9.0,0.0,5.0,0,256
384,0,8,9.0,5.0,0.0,3,256
385,2,8,9.0,3.0,0.0,2,256
386,1,8,9.0,4.0,0.0,2,256
387,107,8,9.0,2.0,0.0,1,256
388,0,8,9.0,4.0,1.0,3,256
389,0,8,9.0,2.0,1.0,2,256
390,0,8,9.0,3.0,1.0,2,256
391,19,8,9.0,1.0,1.0,1,256
392,2,8,9.0,4.0,0.0,2,256
393,27,8,9.0,2.0,0.0,1,256
394,35,8,9.0,3.0,0.0,1,256
395,2032,8,9.0,1.0,0.0,0,256
396,0,8,9.0,3.0,1.0,2,256
397,6,8,9.0,1.0,1.0,1,256
398,4,8,9.0,2.0,1.0,1,256
399,603,8,9.0,0.0,1.0,0,256
400,0,8,9.0,4.0,1.0,2,256
401,0,8,9.0,2.0,1.0,1,256
402,0,8,9.0,3.0,1.0,1,256
403,116,8,9.0,1.0,1.0,0,256
404,0,8,9.0,3.0,2.0,2,256
405,4,8,9.0,1.0,2.0,1,256
406,1,8,9.0,2.0,2.0,1,256
407,229,8,9.0,0.0,2.0,0,256
408,0,8,9.0,4.0,2.0,2,256
409,0,8,9.0,2.0,2.0,1,256
410,1,8,9.0,3.0,2.0,1,256
411,38,8,9.0,1.0,2.0,0,256
412,0,8,9.0,3.0,3.0,2,256
413,0,8,9.0,1.0,3.0,1,256
414,0,8,9.0,2.0,3.0,1,256
415,48,8,9.0,0.0,3.0,0,256
416,0,8,9.0,3.0,1.0,2,256
417,0,8,9.0,2.0,2.0,2,256
418,9,8,9.0,2.0,1.0,1,256
419,8,8,9.0,1.0,2.0,1,256
420,0,8,9.0,3.0,3.0,2,256
421,0,8,9.0,2.0,4.0,2,256
422,0,8,9.0,2.0,3.0,1,256
423,0,8,9.0,1.0,4.0,1,256
424,10,8,9.0,2.0,1.0,1,256
425,2,8,9.0,1.0,2.0,1,256
426,243,8,9.0,1.0,1.0,0,256
427,152,8,9.0,0.0,2.0,0,256
428,0,8,9.0,2.0,3.0,1,256
429,0,8,9.0,1.0,4.0,1,256
430,8,8,9.0,1.0,3.0,0,256
431,11,8,9.0,0.0,4.0,0,256
432,0,8,9.0,2.0,2.0,1,256
433,0,8,9.0,1.0,3.0,1,256
434,29,8,9.0,1.0,2.0,0,256
435,26,8,9.0,0.0,3.0,0,256
436,0,8,9.0,2.0,4.0,1,256
437,0,8,9.0,1.0,5.0,1,256
438,2,8,9.0,1.0,4.0,0,256
439,6,8,9.0,0.0,5.0,0,256
440,0,8,9.0,2.0,3.0,1,256
441,0,8,9.0,1.0,4.0,1,256
442,10,8,9.0,1.0,3.0,0,256
443,5,8,9.0,0.0,4.0,0,256
444,0,8,9.0,2.0,5.0,1,256
445,0,8,9.0,1.0,6.0,1,256
446,0,8,9.0,1.0,5.0,0,256
447,2,8,9.0,0.0,6.0,0,256
448,1,8,9.0,3.0,1.0,1,256
449,1,8,9.0,2.0,2.0,1,256
450,0,8,9.0,3.0,2.0,1,256
451,0,8,9.0,2.0,3.0,1,256
452,0,8,9.0,2.0,2.0,1,256
453,0,8,9.0,1.0,3.0,1,256
454,0,8,9.0,2.0,3.0,1,256
455,0,8,9.0,1.0,4.0,1,256
456,42,8,9.0,2.0,1.0,0,256
457,22,8,9.0,1.0,2.0,0,256
458,9,8,9.0,2.0,2.0,0,256
459,6,8,9.0,1.0,3.0,0,256
460,48,8,9.0,1.0,2.0,0,256
461,25,8,9.0,0.0,3.0,0,256
462,3,8,9.0,1.0,3.0,0,256
463,11,8,9.0,0.0,4.0,0,256
464,2,8,9.0,2.0,2.0,0,256
465,0,8,9.0,1.0,3.0,0,256
466,0,8,9.0,2.0,3.0,0,256
467,1,8,9.0,1.0,4.0,0,256
468,4,8,9.0,1.0,3.0,0,256
469,6,8,9.0,0.0,4.0,0,256
470,0,8,9.0,1.0,4.0,0,256
471,11,8,9.0,0.0,5.0,0,256
472,2,8,9.0,2.0,3.0,0,256
473,0,8,9.0,1.0,4.0,0,256
474,0,8,9.0,2.0,4.0,0,256
475,0,8,9.0,1.0,5.0,0,256
476,5,8,9.0,1.0,4.0,0,256
477,4,8,9.0,0.0,5.0,0,256
478,0,8,9.0,1.0,5.0,0,256
479,1,8,9.0,0.0,6.0,0,256
480,2,8,9.0,1.0,2.0,1,256
481,0,8,9.0,1.0,4.0,1,256
482,1,8,9.0,1.0,3.0,1,256
483,0,8,9.0,1.0,5.0,1,256
484,0,8,9.0,1.0,4.0,1,256
485,0,8,9.0,1.0,6.0,1,256
486,0,8,9.0,1.0,5.0,1,256
487,0,8,9.0,1.0,7.0,1,256
488,169,8,9.0,0.0,2.0,0,256
489,10,8,9.0,0.0,4.0,0,256
490,49,8,9.0,0.0,3.0,0,256
491,10,8,9.0,0.0,5.0,0,256
492,35,8,9.0,0.0,4.0,0,256
493,2,8,9.0,0.0,6.0,0,256
494,7,8,9.0,0.0,5.0,0,256
495,0,8,9.0,0.0,7.0,0,256
496,16,8,9.0,0.0,3.0,0,256
497,0,8,9.0,0.0,5.0,0,256
498,11,8,9.0,0.0,4.0,0,256
499,2,8,9.0,0.0,6.0,0,256
500,5,8,9.0,0.0,5.0,0,256
501,0,8,9.0,0.0,7.0,0,256
502,0,8,9.0,0.0,6.0,0,256
503,1,8,9.0,0.0,8.0,0,256
504,15,8,9.0,0.0,4.0,0,256
505,0,8,9.0,0.0,6.0,0,256
506,4,8,9.0,0.0,5.0,0,256
507,0,8,9.0,0.0,7.0,0,256
508,4,8,9.0,0.0,6.0,0,256
509,0,8,9.0,0.0,8.0,0,256
510,0,8,9.0,0.0,7.0,0,256
511,0,8,9.0,0.0,9.0,0,256
512,0,8,6.0,6.0,0.0,8,256
513,0,8,6.0,5.0,0.0,6,256
514,0,8,6.0,5.0,0.0,6,256
515,0,8,6.0,4.0,0.0,5,256
516,0,8,6.0,5.0,0.0,6,256
517,0,8,6.0,4.0,0.0,4,256
518,0,8,6.0,4.0,0.0,4,256
519,0,8,6.0,3.0,0.0,3,256
520,1,8,6.0,3.0,0.0,4,256
521,0,8,6.0,3.0,1.0,4,256
522,0,8,6.0,3.0,1.0,4,256
523,0,8,6.0,3.0,2.0,4,256
524,4,8,6.0,2.0,0.0,2,256
525,0,8,6.0,2.0,1.0,2,256
526,0,8,6.0,2.0,1.0,2,256
527,0,8,6.0,2.0,2.0,2,256
528,0,8,6.0,5.0,0.0,6,256
529,0,8,6.0,4.0,0.0,4,256
530,0,8,6.0,4.0,0.0,4,256
531,0,8,6.0,3.0,0.0,3,256
532,0,8,6.0,4.0,0.0,5,256
533,0,8,6.0,3.0,0.0,3,256
534,0,8,6.0,3.0,0.0,3,256
535,1,8,6.0,2.0,0.0,2,256
536,5,8,6.0,2.0,0.0,2,256
537,0,8,6.0,2.0,1.0,2,256
538,1,8,6.0,2.0,1.0,2,256
539,0,8,6.0,2.0,2.0,2,256
540,27,8,6.0,1.0,0.0,1,256
541,2,8,6.0,1.0,1.0,1,256
542,1,8,6.0,1.0,1.0,1,256
543,0,8,6.0,1.0,2.0,1,256
544,0,8,6.0,5.0,0.0,6,256
545,0,8,6.0,4.0,0.0,4,256
546,0,8,6.0,4.0,0.0,4,256
547,0,8,6.0,3.0,0.0,3,256
548,0,8,6.0,4.0,0.0,5,256
549,0,8,6.0,3.0,0.0,3,256
550,0,8,6.0,3.0,0.0,3,256
551,0,8,6.0,2.0,0.0,2,256
552,6,8,6.0,2.0,0.0,2,256
553,0,8,6.0,2.0,1.0,2,256
554,0,8,6.0,2.0,1.0,2,256
555,0,8,6.0,2.0,2.0,2,256
556,29,8,6.0,1.0,0.0,1,256
557,1,8,6.0,1.0,1.0,1,256
558,0,8,6.0,1.0,1.0,1,256
559,0,8,6.0,1.0,2.0,1,256
560,0,8,6.0,4.0,0.0,5,256
561,0,8,6.0,3.0,0.0,3,256
562,0,8,6.0,3.0,0.0,3,256
563,0,8,6.0,2.0,0.0,2,256
564,1,8,6.0,3.0,0.0,4,256
565,7,8,6.0,2.0,0.0,2,256
566,5,8,6.0,2.0,0.0,2,256
567,30,8,6.0,1.0,0.0,1,256
568,27,8,6.0,1.0,0.0,1,256
569,1,8,6.0,1.0,1.0,1,256
570,0,8,6.0,1.0,1.0,1,256
571,0,8,6.0,1.0,2.0,1,256
572,1949,8,6.0,0.0,0.0,0,256
573,128,8,6.0,0.0,1.0,0,256
574,117,8,6.0,0.0,1.0,0,256
575,17,8,6.0,0.0,2.0,0,256
576,0,8,6.0,3.0,0.0,4,256
577,7,8,6.0,2.0,0.0,2,256
578,3,8,6.0,2.0,0.0,2,256
579,25,8,6.0,1.0,0.0,1,256
580,0,8,6.0,3.0,1.0,4,256
581,0,8,6.0,2.0,1.0,2,256
582,0,8,6.0,2.0,1.0,2,256
583,2,8,6.0,1.0,1.0,1,256
584,1820,8,6.0,0.0,0.0,0,256
585,118,8,6.0,0.0,1.0,0,256
586,112,8,6.0,0.0,1.0,0,256
587,17,8,6.0,0.0,2.0,0,256
588,105,8,6.0,0.0,1.0,0,256
589,4,8,6.0,0.0,2.0,0,256
590,6,8,6.0,0.0,2.0,0,256
591,0,8,6.0,0.0,3.0,0,256
592,0,8,6.0,3.0,1.0,4,256
593,1,8,6.0,2.0,1.0,2,256
594,0,8,6.0,2.0,1.0,2,256
595,2,8,6.0,1.0,1.0,1,256
596,0,8,6.0,3.0,2.0,4,256
597,0,8,6.0,2.0,2.0,2,256
598,0,8,6.0,2.0,2.0,2,256
599,0,8,6.0,1.0,2.0,1,256
600,101,8,6.0,0.0,1.0,0,256
601,8,8,6.0,0.0,2.0,0,256
602,4,8,6.0,0.0,2.0,0,256
603,1,8,6.0,0.0,3.0,0,256
604,17,8,6.0,0.0,2.0,0,256
605,0,8,6.0,0.0,3.0,0,256
606,0,8,6.0,0.0,3.0,0,256
607,0,8,6.0,0.0,4.0,0,256
608,0,8,6.0,3.0,1.0,4,256
609,0,8,6.0,2.0,1.0,2,256
610,0,8,6.0,2.0,1.0,2,256
611,1,8,6.0,1.0,1.0,1,256
612,0,8,6.0,3.0,2.0,4,256
613,0,8,6.0,2.0,2.0,2,256
614,0,8,6.0,2.0,2.0,2,256
615,0,8,6.0,1.0,2.0,1,256
616,113,8,6.0,0.0,1.0,0,256
617,6,8,6.0,0.0,2.0,0,256
618,5,8,6.0,0.0,2.0,0,256
619,2,8,6.0,0.0,3.0,0,256
620,21,8,6.0,0.0,2.0,0,256
621,1,8,6.0,0.0,3.0,0,256
622,0,8,6.0,0.0,3.0,0,256
623,0,8,6.0,0.0,4.0,0,256
624,0,8,6.0,3.0,2.0,4,256
625,0,8,6.0,2.0,2.0,2,256
626,0,8,6.0,2.0,2.0,2,256
627,0,8,6.0,1.0,2.0,1,256
628,0,8,6.0,3.0,3.0,4,256
629,0,8,6.0,2.0,3.0,2,256
630,0,8,6.0,2.0,3.0,2,256
631,0,8,6.0,1.0,3.0,1,256
632,21,8,6.0,0.0,2.0,0,256
