,freq_total,nodes,edges,pedge00,pedge11,pnode,total_states
48,0,10,11.0,8.0,0.0,5,1024
49,0,10,11.0,6.0,1.0,3,1024
50,0,10,11.0,6.0,0.0,3,1024
51,0,10,11.0,5.0,2.0,3,1024
52,0,10,11.0,8.0,1.0,5,1024
53,0,10,11.0,6.0,2.0,3,1024
54,0,10,11.0,6.0,1.0,3,1024
55,0,10,11.0,5.0,3.0,3,1024
56,0,10,11.0,5.0,0.0,2,1024
57,0,10,11.0,4.0,2.0,2,1024
58,0,10,11.0,4.0,1.0,2,1024
59,0,10,11.0,4.0,4.0,2,1024
60,0,10,11.0,5.0,1.0,2,1024
61,0,10,11.0,4.0,3.0,2,1024
62,0,10,11.0,4.0,2.0,2,1024
63,0,10,11.0,4.0,5.0,2,1024
64,0,10,11.0,9.0,0.0,7,1024
65,0,10,11.0,6.0,0.0,3,1024
66,0,10,11.0,7.0,0.0,4,1024
67,0,10,11.0,5.0,1.0,3,1024
68,0,10,11.0,8.0,0.0,5,1024
69,0,10,11.0,5.0,0.0,1,1024
70,0,10,11.0,6.0,0.0,2,1024
71,0,10,11.0,4.0,1.0,1,1024
72,0,10,11.0,6.0,0.0,3,1024
73,0,10,11.0,4.0,1.0,2,1024
74,0,10,11.0,5.0,1.0,3,1024
75,0,10,11.0,4.0,3.0,2,1024
76,0,10,11.0,5.0,0.0,1,1024
77,1,10,11.0,3.0,1.0,0,1024
78,0,10,11.0,4.0,1.0,1,1024
79,0,10,11.0,3.0,3.0,0,1024
80,0,10,11.0,8.0,0.0,5,1024
81,0,10,11.0,6.0,1.0,3,1024
82,0,10,11.0,6.0,0.0,3,1024
83,0,10,11.0,5.0,2.0,3,1024
84,0,10,11.0,7.0,0.0,3,1024
85,0,10,11.0,5.0,1.0,1,1024
86,0,10,11.0,5.0,0.0,1,1024
87,0,10,11.0,4.0,2.0,1,1024
88,0,10,11.0,5.0,0.0,2,1024
89,0,10,11.0,4.0,2.0,2,1024
90,0,10,11.0,4.0,1.0,2,1024
91,0,10,11.0,4.0,4.0,2,1024
92,5,10,11.0,4.0,0.0,0,1024
93,0,10,11.0,3.0,2.0,0,1024
94,1,10,11.0,3.0,1.0,0,1024
95,0,10,11.0,3.0,4.0,0,1024
96,0,10,11.0,7.0,0.0,5,1024
97,0,10,11.0,4.0,0.0,1,1024
98,0,10,11.0,5.0,0.0,2,1024
99,0,10,11.0,3.0,1.0,1,1024
100,0,10,11.0,7.0,1.0,5,1024
101,0,10,11.0,4.0,1.0,1,1024
102,0,10,11.0,5.0,1.0,2,1024
103,0,10,11.0,3.0,2.0,1,1024
104,2,10,11.0,4.0,0.0,1,1024
105,14,10,11.0,2.0,1.0,0,1024
106,0,10,11.0,3.0,1.0,1,1024
107,0,10,11.0,2.0,3.0,0,1024
108,0,10,11.0,4.0,1.0,1,1024
109,2,10,11.0,2.0,2.0,0,1024
110,0,10,11.0,3.0,2.0,1,1024
111,0,10,11.0,2.0,4.0,0,1024
112,0,10,11.0,6.0,0.0,3,1024
113,0,10,11.0,4.0,1.0,1,1024
114,0,10,11.0,4.0,0.0,1,1024
115,0,10,11.0,3.0,2.0,1,1024
116,0,10,11.0,6.0,1.0,3,1024
117,0,10,11.0,4.0,2.0,1,1024
118,0,10,11.0,4.0,1.0,1,1024
119,0,10,11.0,3.0,3.0,1,1024
120,61,10,11.0,3.0,0.0,0,1024
121,5,10,11.0,2.0,2.0,0,1024
122,16,10,11.0,2.0,1.0,0,1024
123,0,10,11.0,2.0,4.0,0,1024
124,4,10,11.0,3.0,1.0,0,1024
125,0,10,11.0,2.0,3.0,0,1024
126,1,10,11.0,2.0,2.0,0,1024
127,0,10,11.0,2.0,5.0,0,1024
128,0,10,11.0,9.0,0.0,7,1024
129,0,10,11.0,6.0,0.0,3,1024
130,0,10,11.0,7.0,0.0,4,1024
131,0,10,11.0,5.0,1.0,3,1024
132,0,10,11.0,8.0,0.0,5,1024
133,0,10,11.0,5.0,0.0,1,1024
134,0,10,11.0,6.0,0.0,2,1024
135,0,10,11.0,4.0,1.0,1,1024
136,0,10,11.0,6.0,0.0,4,1024
137,0,10,11.0,4.0,1.0,3,1024
138,0,10,11.0,5.0,1.0,4,1024
139,0,10,11.0,4.0,3.0,3,1024
140,0,10,11.0,5.0,0.0,2,1024
141,0,10,11.0,3.0,1.0,1,1024
142,0,10,11.0,4.0,1.0,2,1024
143,0,10,11.0,3.0,3.0,1,1024
144,0,10,11.0,8.0,0.0,5,1024
145,0,10,11.0,6.0,1.0,3,1024
146,0,10,11.0,6.0,0.0,3,1024
147,0,10,11.0,5.0,2.0,3,1024
148,0,10,11.0,7.0,0.0,3,1024
149,0,10,11.0,5.0,1.0,1,1024
150,0,10,11.0,5.0,0.0,1,1024
151,0,10,11.0,4.0,2.0,1,1024
152,0,10,11.0,5.0,0.0,3,1024
153,0,10,11.0,4.0,2.0,3,1024
154,0,10,11.0,4.0,1.0,3,1024
155,0,10,11.0,4.0,4.0,3,1024
156,1,10,11.0,4.0,0.0,1,1024
157,0,10,11.0,3.0,2.0,1,1024
158,0,10,11.0,3.0,1.0,1,1024
159,0,10,11.0,3.0,4.0,1,1024
160,0,10,11.0,7.0,0.0,4,1024
161,3,10,11.0,4.0,0.0,0,1024
162,0,10,11.0,5.0,0.0,1,1024
163,0,10,11.0,3.0,1.0,0,1024
164,0,10,11.0,7.0,1.0,4,1024
165,0,10,11.0,4.0,1.0,0,1024
166,0,10,11.0,5.0,1.0,1,1024
167,0,10,11.0,3.0,2.0,0,1024
168,0,10,11.0,4.0,0.0,1,1024
169,15,10,11.0,2.0,1.0,0,1024
170,0,10,11.0,3.0,1.0,1,1024
171,0,10,11.0,2.0,3.0,0,1024
172,0,10,11.0,4.0,1.0,1,1024
173,0,10,11.0,2.0,2.0,0,1024
174,0,10,11.0,3.0,2.0,1,1024
175,0,10,11.0,2.0,4.0,0,1024
176,0,10,11.0,6.0,0.0,2,1024
177,0,10,11.0,4.0,1.0,0,1024
178,2,10,11.0,4.0,0.0,0,1024
179,0,10,11.0,3.0,2.0,0,1024
180,0,10,11.0,6.0,1.0,2,1024
181,0,10,11.0,4.0,2.0,0,1024
182,0,10,11.0,4.0,1.0,0,1024
183,0,10,11.0,3.0,3.0,0,1024
184,33,10,11.0,3.0,0.0,0,1024
185,2,10,11.0,2.0,2.0,0,1024
186,15,10,11.0,2.0,1.0,0,1024
187,0,10,11.0,2.0,4.0,0,1024
188,1,10,11.0,3.0,1.0,0,1024
189,0,10,11.0,2.0,3.0,0,1024
190,1,10,11.0,2.0,2.0,0,1024
191,0,10,11.0,2.0,5.0,0,1024
192,0,10,11.0,8.0,1.0,6,1024
193,0,10,11.0,5.0,1.0,2,1024
194,0,10,11.0,6.0,1.0,3,1024
195,0,10,11.0,4.0,2.0,2,1024
196,0,10,11.0,7.0,1.0,4,1024
197,0,10,11.0,4.0,1.0,0,1024
198,0,10,11.0,5.0,1.0,1,1024
199,0,10,11.0,3.0,2.0,0,1024
200,0,10,11.0,5.0,1.0,3,1024
201,0,10,11.0,3.0,2.0,2,1024
202,0,10,11.0,4.0,2.0,3,1024
203,0,10,11.0,3.0,4.0,2,1024
204,0,10,11.0,4.0,1.0,1,1024
205,0,10,11.0,2.0,2.0,0,1024
206,0,10,11.0,3.0,2.0,1,1024
207,0,10,11.0,2.0,4.0,0,1024
208,0,10,11.0,7.0,1.0,4,1024
209,0,10,11.0,5.0,2.0,2,1024
210,0,10,11.0,5.0,1.0,2,1024
211,0,10,11.0,4.0,3.0,2,1024
212,0,10,11.0,6.0,1.0,2,1024
213,0,10,11.0,4.0,2.0,0,1024
214,0,10,11.0,4.0,1.0,0,1024
215,0,10,11.0,3.0,3.0,0,1024
216,0,10,11.0,4.0,1.0,2,1024
217,0,10,11.0,3.0,3.0,2,1024
218,0,10,11.0,3.0,2.0,2,1024
219,0,10,11.0,3.0,5.0,2,1024
220,3,10,11.0,3.0,1.0,0,1024
221,0,10,11.0,2.0,3.0,0,1024
222,1,10,11.0,2.0,2.0,0,1024
223,0,10,11.0,2.0,5.0,0,1024
224,0,10,11.0,6.0,1.0,4,1024
225,2,10,11.0,3.0,1.0,0,1024
226,0,10,11.0,4.0,1.0,1,1024
227,2,10,11.0,2.0,2.0,0,1024
228,0,10,11.0,6.0,2.0,4,1024
229,0,10,11.0,3.0,2.0,0,1024
230,0,10,11.0,4.0,2.0,1,1024
231,0,10,11.0,2.0,3.0,0,1024
232,3,10,11.0,3.0,1.0,1,1024
233,19,10,11.0,1.0,2.0,0,1024
234,0,10,11.0,2.0,2.0,1,1024
235,0,10,11.0,1.0,4.0,0,1024
236,0,10,11.0,3.0,2.0,1,1024
237,2,10,11.0,1.0,3.0,0,1024
238,0,10,11.0,2.0,3.0,1,1024
239,0,10,11.0,1.0,5.0,0,1024
240,0,10,11.0,5.0,1.0,2,1024
241,0,10,11.0,3.0,2.0,0,1024
242,1,10,11.0,3.0,1.0,0,1024
243,0,10,11.0,2.0,3.0,0,1024
244,0,10,11.0,5.0,2.0,2,1024
245,0,10,11.0,3.0,3.0,0,1024
246,0,10,11.0,3.0,2.0,0,1024
247,0,10,11.0,2.0,4.0,0,1024
248,61,10,11.0,2.0,1.0,0,1024
249,6,10,11.0,1.0,3.0,0,1024
250,20,10,11.0,1.0,2.0,0,1024
251,0,10,11.0,1.0,5.0,0,1024
252,5,10,11.0,2.0,2.0,0,1024
253,0,10,11.0,1.0,4.0,0,1024
254,1,10,11.0,1.0,3.0,0,1024
255,0,10,11.0,1.0,6.0,0,1024
256,0,10,11.0,8.0,0.0,6,1024
257,0,10,11.0,5.0,0.0,3,1024
258,0,10,11.0,6.0,0.0,4,1024
259,0,10,11.0,4.0,1.0,3,1024
260,0,10,11.0,7.0,0.0,4,1024
261,0,10,11.0,4.0,0.0,1,1024
262,0,10,11.0,5.0,0.0,2,1024
263,0,10,11.0,3.0,1.0,1,1024
264,0,10,11.0,6.0,1.0,4,1024
265,0,10,11.0,4.0,2.0,3,1024
266,0,10,11.0,5.0,2.0,4,1024
267,0,10,11.0,4.0,4.0,3,1024
268,0,10,11.0,5.0,1.0,2,1024
269,0,10,11.0,3.0,2.0,1,1024
270,0,10,11.0,4.0,2.0,2,1024
271,0,10,11.0,3.0,4.0,1,1024
272,0,10,11.0,7.0,0.0,4,1024
273,0,10,11.0,5.0,1.0,3,1024
274,0,10,11.0,5.0,0.0,3,1024
275,0,10,11.0,4.0,2.0,3,1024
276,0,10,11.0,6.0,0.0,2,1024
277,0,10,11.0,4.0,1.0,1,1024
278,0,10,11.0,4.0,0.0,1,1024
279,0,10,11.0,3.0,2.0,1,1024
280,0,10,11.0,5.0,1.0,3,1024
281,0,10,11.0,4.0,3.0,3,1024
282,0,10,11.0,4.0,2.0,3,1024
283,0,10,11.0,4.0,5.0,3,1024
284,0,10,11.0,4.0,1.0,1,1024
285,0,10,11.0,3.0,3.0,1,1024
286,0,10,11.0,3.0,2.0,1,1024
287,0,10,11.0,3.0,5.0,1,1024
288,0,10,11.0,6.0,0.0,4,1024
289,14,10,11.0,3.0,0.0,1,1024
290,0,10,11.0,4.0,0.0,2,1024
291,4,10,11.0,2.0,1.0,1,1024
292,0,10,11.0,6.0,1.0,4,1024
293,1,10,11.0,3.0,1.0,1,1024
294,0,10,11.0,4.0,1.0,2,1024
295,0,10,11.0,2.0,2.0,1,1024
296,0,10,11.0,4.0,1.0,2,1024
297,0,10,11.0,2.0,2.0,1,1024
298,0,10,11.0,3.0,2.0,2,1024
299,0,10,11.0,2.0,4.0,1,1024
300,0,10,11.0,4.0,2.0,2,1024
301,0,10,11.0,2.0,3.0,1,1024
302,0,10,11.0,3.0,3.0,2,1024
303,0,10,11.0,2.0,5.0,1,1024
304,0,10,11.0,5.0,0.0,2,1024
305,0,10,11.0,3.0,1.0,1,1024
306,10,10,11.0,3.0,0.0,1,1024
307,1,10,11.0,2.0,2.0,1,1024
308,0,10,11.0,5.0,1.0,2,1024
309,0,10,11.0,3.0,2.0,1,1024
310,0,10,11.0,3.0,1.0,1,1024
311,0,10,11.0,2.0,3.0,1,1024
312,0,10,11.0,3.0,1.0,1,1024
313,0,10,11.0,2.0,3.0,1,1024
314,1,10,11.0,2.0,2.0,1,1024
315,0,10,11.0,2.0,5.0,1,1024
316,0,10,11.0,3.0,2.0,1,1024
317,0,10,11.0,2.0,4.0,1,1024
318,0,10,11.0,2.0,3.0,1,1024
319,0,10,11.0,2.0,6.0,1,1024
320,0,10,11.0,6.0,0.0,5,1024
321,3,10,11.0,3.0,0.0,2,1024
322,0,10,11.0,4.0,0.0,3,1024
323,0,10,11.0,2.0,1.0,2,1024
324,0,10,11.0,5.0,0.0,3,1024
325,328,10,11.0,2.0,0.0,0,1024
326,6,10,11.0,3.0,0.0,1,1024
327,86,10,11.0,1.0,1.0,0,1024
328,0,10,11.0,4.0,1.0,3,1024
329,0,10,11.0,2.0,2.0,2,1024
330,0,10,11.0,3.0,2.0,3,1024
331,0,10,11.0,2.0,4.0,2,1024
332,0,10,11.0,3.0,1.0,1,1024
333,13,10,11.0,1.0,2.0,0,1024
334,0,10,11.0,2.0,2.0,1,1024
335,0,10,11.0,1.0,4.0,0,1024
336,0,10,11.0,5.0,0.0,3,1024
337,0,10,11.0,3.0,1.0,2,1024
338,2,10,11.0,3.0,0.0,2,1024
339,0,10,11.0,2.0,2.0,2,1024
340,5,10,11.0,4.0,0.0,1,1024
341,17,10,11.0,2.0,1.0,0,1024
342,295,10,11.0,2.0,0.0,0,1024
343,27,10,11.0,1.0,2.0,0,1024
344,1,10,11.0,3.0,1.0,2,1024
345,0,10,11.0,2.0,3.0,2,1024
346,0,10,11.0,2.0,2.0,2,1024
347,0,10,11.0,2.0,5.0,2,1024
348,36,10,11.0,2.0,1.0,0,1024
349,6,10,11.0,1.0,3.0,0,1024
350,22,10,11.0,1.0,2.0,0,1024
351,1,10,11.0,1.0,5.0,0,1024
352,2,10,11.0,4.0,0.0,3,1024
353,1030,10,11.0,1.0,0.0,0,1024
354,36,10,11.0,2.0,0.0,1,1024
355,289,10,11.0,0.0,1.0,0,1024
356,0,10,11.0,4.0,1.0,3,1024
357,170,10,11.0,1.0,1.0,0,1024
358,6,10,11.0,2.0,1.0,1,1024
359,49,10,11.0,0.0,2.0,0,1024
360,9,10,11.0,2.0,1.0,1,1024
361,73,10,11.0,0.0,2.0,0,1024
362,2,10,11.0,1.0,2.0,1,1024
363,3,10,11.0,0.0,4.0,0,1024
364,0,10,11.0,2.0,2.0,1,1024
365,9,10,11.0,0.0,3.0,0,1024
366,0,10,11.0,1.0,3.0,1,1024
367,1,10,11.0,0.0,5.0,0,1024
368,10,10,11.0,3.0,0.0,1,1024
369,55,10,11.0,1.0,1.0,0,1024
370,932,10,11.0,1.0,0.0,0,1024
371,100,10,11.0,0.0,2.0,0,1024
372,1,10,11.0,3.0,1.0,1,1024
373,7,10,11.0,1.0,2.0,0,1024
374,149,10,11.0,1.0,1.0,0,1024
375,13,10,11.0,0.0,3.0,0,1024
376,267,10,11.0,1.0,1.0,0,1024
377,26,10,11.0,0.0,3.0,0,1024
378,106,10,11.0,0.0,2.0,0,1024
379,7,10,11.0,0.0,5.0,0,1024
380,32,10,11.0,1.0,2.0,0,1024
381,4,10,11.0,0.0,4.0,0,1024
382,14,10,11.0,0.0,3.0,0,1024
383,1,10,11.0,0.0,6.0,0,1024
384,0,10,11.0,7.0,1.0,5,1024
385,0,10,11.0,4.0,1.0,2,1024
386,0,10,11.0,5.0,1.0,3,1024
387,0,10,11.0,3.0,2.0,2,1024
388,0,10,11.0,6.0,1.0,3,1024
389,1,10,11.0,3.0,1.0,0,1024
390,0,10,11.0,4.0,1.0,1,1024
391,0,10,11.0,2.0,2.0,0,1024
392,0,10,11.0,5.0,2.0,3,1024
393,0,10,11.0,3.0,3.0,2,1024
394,0,10,11.0,4.0,3.0,3,1024
395,0,10,11.0,3.0,5.0,2,1024
396,0,10,11.0,4.0,2.0,1,1024
397,0,10,11.0,2.0,3.0,0,1024
398,0,10,11.0,3.0,3.0,1,1024
399,0,10,11.0,2.0,5.0,0,1024
400,0,10,11.0,6.0,1.0,3,1024
401,0,10,11.0,4.0,2.0,2,1024
402,0,10,11.0,4.0,1.0,2,1024
403,0,10,11.0,3.0,3.0,2,1024
404,0,10,11.0,5.0,1.0,1,1024
405,0,10,11.0,3.0,2.0,0,1024
406,1,10,11.0,3.0,1.0,0,1024
407,0,10,11.0,2.0,3.0,0,1024
408,0,10,11.0,4.0,2.0,2,1024
409,0,10,11.0,3.0,4.0,2,1024
410,0,10,11.0,3.0,3.0,2,1024
411,0,10,11.0,3.0,6.0,2,1024
412,0,10,11.0,3.0,2.0,0,1024
413,0,10,11.0,2.0,4.0,0,1024
414,0,10,11.0,2.0,3.0,0,1024
415,0,10,11.0,2.0,6.0,0,1024
416,0,10,11.0,5.0,1.0,3,1024
417,37,10,11.0,2.0,1.0,0,1024
418,1,10,11.0,3.0,1.0,1,1024
419,12,10,11.0,1.0,2.0,0,1024
420,0,10,11.0,5.0,2.0,3,1024
421,3,10,11.0,2.0,2.0,0,1024
422,0,10,11.0,3.0,2.0,1,1024
423,1,10,11.0,1.0,3.0,0,1024
424,0,10,11.0,3.0,2.0,1,1024
425,5,10,11.0,1.0,3.0,0,1024
426,0,10,11.0,2.0,3.0,1,1024
427,1,10,11.0,1.0,5.0,0,1024
428,0,10,11.0,3.0,3.0,1,1024
429,0,10,11.0,1.0,4.0,0,1024
430,0,10,11.0,2.0,4.0,1,1024
431,0,10,11.0,1.0,6.0,0,1024
432,0,10,11.0,4.0,1.0,1,1024
433,2,10,11.0,2.0,2.0,0,1024
434,30,10,11.0,2.0,1.0,0,1024
435,3,10,11.0,1.0,3.0,0,1024
436,0,10,11.0,4.0,2.0,1,1024
437,0,10,11.0,2.0,3.0,0,1024
438,1,10,11.0,2.0,2.0,0,1024
439,0,10,11.0,1.0,4.0,0,1024
440,1,10,11.0,2.0,2.0,0,1024
441,1,10,11.0,1.0,4.0,0,1024
442,7,10,11.0,1.0,3.0,0,1024
443,0,10,11.0,1.0,6.0,0,1024
444,0,10,11.0,2.0,3.0,0,1024
445,0,10,11.0,1.0,5.0,0,1024
446,1,10,11.0,1.0,4.0,0,1024
447,0,10,11.0,1.0,7.0,0,1024
448,0,10,11.0,6.0,2.0,5,1024
449,0,10,11.0,3.0,2.0,2,1024
450,0,10,11.0,4.0,2.0,3,1024
451,0,10,11.0,2.0,3.0,2,1024
452,0,10,11.0,5.0,2.0,3,1024
453,5,10,11.0,2.0,2.0,0,1024
454,0,10,11.0,3.0,2.0,1,1024
455,1,10,11.0,1.0,3.0,0,1024
456,0,10,11.0,4.0,3.0,3,1024
457,0,10,11.0,2.0,4.0,2,1024
458,0,10,11.0,3.0,4.0,3,1024
459,0,10,11.0,2.0,6.0,2,1024
460,0,10,11.0,3.0,3.0,1,1024
461,1,10,11.0,1.0,4.0,0,1024
462,0,10,11.0,2.0,4.0,1,1024
463,0,10,11.0,1.0,6.0,0,1024
464,0,10,11.0,5.0,2.0,3,1024
465,0,10,11.0,3.0,3.0,2,1024
466,0,10,11.0,3.0,2.0,2,1024
467,0,10,11.0,2.0,4.0,2,1024
468,0,10,11.0,4.0,2.0,1,1024
469,0,10,11.0,2.0,3.0,0,1024
470,6,10,11.0,2.0,2.0,0,1024
471,1,10,11.0,1.0,4.0,0,1024
472,0,10,11.0,3.0,3.0,2,1024
473,0,10,11.0,2.0,5.0,2,1024
474,0,10,11.0,2.0,4.0,2,1024
475,0,10,11.0,2.0,7.0,2,1024
476,3,10,11.0,2.0,3.0,0,1024
477,0,10,11.0,1.0,5.0,0,1024
478,1,10,11.0,1.0,4.0,0,1024
479,0,10,11.0,1.0,7.0,0,1024
480,0,10,11.0,4.0,2.0,3,1024
481,25,10,11.0,1.0,2.0,0,1024
482,1,10,11.0,2.0,2.0,1,1024
483,10,10,11.0,0.0,3.0,0,1024
484,0,10,11.0,4.0,3.0,3,1024
485,1,10,11.0,1.0,3.0,0,1024
486,0,10,11.0,2.0,3.0,1,1024
487,1,10,11.0,0.0,4.0,0,1024
488,0,10,11.0,2.0,3.0,1,1024
489,11,10,11.0,0.0,4.0,0,1024
490,0,10,11.0,1.0,4.0,1,1024
491,1,10,11.0,0.0,6.0,0,1024
492,0,10,11.0,2.0,4.0,1,1024
493,1,10,11.0,0.0,5.0,0,1024
494,0,10,11.0,1.0,5.0,1,1024
495,0,10,11.0,0.0,7.0,0,1024
496,0,10,11.0,3.0,2.0,1,1024
497,1,10,11.0,1.0,3.0,0,1024
498,27,10,11.0,1.0,2.0,0,1024
499,3,10,11.0,0.0,4.0,0,1024
500,0,10,11.0,3.0,3.0,1,1024
501,0,10,11.0,1.0,4.0,0,1024
502,2,10,11.0,1.0,3.0,0,1024
503,0,10,11.0,0.0,5.0,0,1024
504,29,10,11.0,1.0,3.0,0,1024
505,2,10,11.0,0.0,5.0,0,1024
506,13,10,11.0,0.0,4.0,0,1024
507,0,10,11.0,0.0,7.0,0,1024
508,3,10,11.0,1.0,4.0,0,1024
509,0,10,11.0,0.0,6.0,0,1024
510,0,10,11.0,0.0,5.0,0,1024
511,0,10,11.0,0.0,8.0,0,1024
512,0,10,11.0,8.0,0.0,6,1024
513,0,10,11.0,5.0,0.0,2,1024
514,0,10,11.0,6.0,0.0,3,1024
515,0,10,11.0,4.0,1.0,2,1024
516,0,10,11.0,7.0,0.0,5,1024
517,2,10,11.0,4.0,0.0,1,1024
518,0,10,11.0,5.0,0.0,2,1024
519,1,10,11.0,3.0,1.0,1,1024
520,0,10,11.0,5.0,0.0,3,1024
521,0,10,11.0,3.0,1.0,2,1024
522,0,10,11.0,4.0,1.0,3,1024
523,0,10,11.0,3.0,3.0,2,1024
524,1,10,11.0,4.0,0.0,2,1024
525,7,10,11.0,2.0,1.0,1,1024
526,0,10,11.0,3.0,1.0,2,1024
527,1,10,11.0,2.0,3.0,1,1024
528,0,10,11.0,7.0,0.0,4,1024
529,0,10,11.0,5.0,1.0,2,1024
530,0,10,11.0,5.0,0.0,2,1024
531,0,10,11.0,4.0,2.0,2,1024
532,0,10,11.0,6.0,0.0,3,1024
533,0,10,11.0,4.0,1.0,1,1024
534,2,10,11.0,4.0,0.0,1,1024
535,0,10,11.0,3.0,2.0,1,1024
536,0,10,11.0,4.0,0.0,2,1024
537,0,10,11.0,3.0,2.0,2,1024
538,0,10,11.0,3.0,1.0,2,1024
539,0,10,11.0,3.0,4.0,2,1024
540,10,10,11.0,3.0,0.0,1,1024
541,1,10,11.0,2.0,2.0,1,1024
542,6,10,11.0,2.0,1.0,1,1024
543,0,10,11.0,2.0,4.0,1,1024
544,0,10,11.0,7.0,1.0,5,1024
545,0,10,11.0,4.0,1.0,1,1024
546,0,10,11.0,5.0,1.0,2,1024
547,0,10,11.0,3.0,2.0,1,1024
548,0,10,11.0,7.0,2.0,5,1024
549,0,10,11.0,4.0,2.0,1,1024
550,0,10,11.0,5.0,2.0,2,1024
551,0,10,11.0,3.0,3.0,1,1024
552,0,10,11.0,4.0,1.0,2,1024
553,0,10,11.0,2.0,2.0,1,1024
554,0,10,11.0,3.0,2.0,2,1024
555,0,10,11.0,2.0,4.0,1,1024
556,0,10,11.0,4.0,2.0,2,1024
557,0,10,11.0,2.0,3.0,1,1024
558,0,10,11.0,3.0,3.0,2,1024
559,0,10,11.0,2.0,5.0,1,1024
560,0,10,11.0,6.0,1.0,3,1024
561,0,10,11.0,4.0,2.0,1,1024
562,0,10,11.0,4.0,1.0,1,1024
563,0,10,11.0,3.0,3.0,1,1024
564,0,10,11.0,6.0,2.0,3,1024
565,0,10,11.0,4.0,3.0,1,1024
566,0,10,11.0,4.0,2.0,1,1024
567,0,10,11.0,3.0,4.0,1,1024
568,0,10,11.0,3.0,1.0,1,1024
569,0,10,11.0,2.0,3.0,1,1024
570,0,10,11.0,2.0,2.0,1,1024
571,0,10,11.0,2.0,5.0,1,1024
572,0,10,11.0,3.0,2.0,1,1024
573,0,10,11.0,2.0,4.0,1,1024
574,0,10,11.0,2.0,3.0,1,1024
575,0,10,11.0,2.0,6.0,1,1024
576,0,10,11.0,7.0,1.0,5,1024
577,0,10,11.0,4.0,1.0,1,1024
578,0,10,11.0,5.0,1.0,2,1024
579,0,10,11.0,3.0,2.0,1,1024
580,0,10,11.0,6.0,1.0,4,1024
581,2,10,11.0,3.0,1.0,0,1024
582,0,10,11.0,4.0,1.0,1,1024
583,0,10,11.0,2.0,2.0,0,1024
584,1,10,11.0,4.0,1.0,2,1024
585,0,10,11.0,2.0,2.0,1,1024
586,0,10,11.0,3.0,2.0,2,1024
587,0,10,11.0,2.0,4.0,1,1024
588,1,10,11.0,3.0,1.0,1,1024
589,23,10,11.0,1.0,2.0,0,1024
590,0,10,11.0,2.0,2.0,1,1024
591,0,10,11.0,1.0,4.0,0,1024
592,0,10,11.0,6.0,1.0,3,1024
593,0,10,11.0,4.0,2.0,1,1024
594,0,10,11.0,4.0,1.0,1,1024
595,0,10,11.0,3.0,3.0,1,1024
596,0,10,11.0,5.0,1.0,2,1024
597,0,10,11.0,3.0,2.0,0,1024
598,0,10,11.0,3.0,1.0,0,1024
599,0,10,11.0,2.0,3.0,0,1024
600,1,10,11.0,3.0,1.0,1,1024
601,0,10,11.0,2.0,3.0,1,1024
602,0,10,11.0,2.0,2.0,1,1024
603,0,10,11.0,2.0,5.0,1,1024
604,45,10,11.0,2.0,1.0,0,1024
