,freq_total,nodes,edges,pedge00,pedge11,pnode,total_states
630,7,7,7.0,0.0,3.0,0,128
631,2,7,7.0,0.0,5.0,0,128
632,14,7,7.0,1.0,2.0,0,128
633,31,7,7.0,0.0,3.0,0,128
634,7,7,7.0,0.0,3.0,0,128
635,1,7,7.0,0.0,5.0,0,128
636,2,7,7.0,1.0,4.0,0,128
637,2,7,7.0,0.0,5.0,0,128
638,1,7,7.0,0.0,5.0,0,128
639,0,7,7.0,0.0,7.0,0,128
640,0,7,6.0,6.0,0.0,7,128
641,0,7,6.0,4.0,0.0,4,128
642,0,7,6.0,4.0,0.0,4,128
643,3,7,6.0,2.0,0.0,2,128
644,0,7,6.0,5.0,0.0,5,128
645,1,7,6.0,3.0,0.0,2,128
646,0,7,6.0,3.0,0.0,2,128
647,481,7,6.0,1.0,0.0,0,128
648,0,7,6.0,4.0,0.0,4,128
649,0,7,6.0,3.0,1.0,3,128
650,0,7,6.0,3.0,1.0,3,128
651,0,7,6.0,2.0,2.0,2,128
652,0,7,6.0,3.0,0.0,2,128
653,1,7,6.0,2.0,1.0,1,128
654,0,7,6.0,2.0,1.0,1,128
655,5,7,6.0,1.0,2.0,0,128
656,0,7,6.0,5.0,0.0,5,128
657,0,7,6.0,4.0,1.0,4,128
658,0,7,6.0,3.0,0.0,2,128
659,0,7,6.0,2.0,1.0,2,128
660,0,7,6.0,4.0,0.0,3,128
661,0,7,6.0,3.0,1.0,2,128
662,110,7,6.0,2.0,0.0,0,128
663,72,7,6.0,1.0,1.0,0,128
664,1,7,6.0,3.0,0.0,3,128
665,0,7,6.0,3.0,2.0,3,128
666,0,7,6.0,2.0,1.0,2,128
667,0,7,6.0,2.0,3.0,2,128
668,27,7,6.0,2.0,0.0,1,128
669,1,7,6.0,2.0,2.0,1,128
670,48,7,6.0,1.0,1.0,0,128
671,7,7,6.0,1.0,3.0,0,128
672,0,7,6.0,4.0,0.0,4,128
673,22,7,6.0,2.0,0.0,1,128
674,0,7,6.0,3.0,1.0,3,128
675,8,7,6.0,1.0,1.0,1,128
676,2,7,6.0,3.0,0.0,3,128
677,732,7,6.0,1.0,0.0,0,128
678,0,7,6.0,2.0,1.0,2,128
679,374,7,6.0,0.0,1.0,0,128
680,3,7,6.0,2.0,0.0,2,128
681,6,7,6.0,1.0,1.0,1,128
682,0,7,6.0,2.0,2.0,2,128
683,0,7,6.0,1.0,3.0,1,128
684,72,7,6.0,1.0,0.0,1,128
685,289,7,6.0,0.0,1.0,0,128
686,1,7,6.0,1.0,2.0,1,128
687,18,7,6.0,0.0,3.0,0,128
688,1,7,6.0,3.0,0.0,2,128
689,2,7,6.0,2.0,1.0,1,128
690,1,7,6.0,2.0,1.0,1,128
691,0,7,6.0,1.0,2.0,1,128
692,26,7,6.0,2.0,0.0,1,128
693,47,7,6.0,1.0,1.0,0,128
694,57,7,6.0,1.0,1.0,0,128
695,42,7,6.0,0.0,2.0,0,128
696,76,7,6.0,1.0,0.0,1,128
697,3,7,6.0,1.0,2.0,1,128
698,0,7,6.0,1.0,2.0,1,128
699,0,7,6.0,1.0,4.0,1,128
700,2281,7,6.0,0.0,0.0,0,128
701,83,7,6.0,0.0,2.0,0,128
702,47,7,6.0,0.0,2.0,0,128
703,5,7,6.0,0.0,4.0,0,128
704,0,7,6.0,4.0,0.0,4,128
705,31,7,6.0,2.0,0.0,1,128
706,3,7,6.0,2.0,0.0,2,128
707,1953,7,6.0,0.0,0.0,0,128
708,0,7,6.0,4.0,1.0,4,128
709,1,7,6.0,2.0,1.0,1,128
710,0,7,6.0,2.0,1.0,2,128
711,248,7,6.0,0.0,1.0,0,128
712,20,7,6.0,2.0,0.0,1,128
713,38,7,6.0,1.0,1.0,0,128
714,6,7,6.0,1.0,1.0,1,128
715,30,7,6.0,0.0,2.0,0,128
716,3,7,6.0,2.0,1.0,1,128
717,1,7,6.0,1.0,2.0,0,128
718,2,7,6.0,1.0,2.0,1,128
719,2,7,6.0,0.0,3.0,0,128
720,1,7,6.0,3.0,0.0,2,128
721,1,7,6.0,2.0,1.0,1,128
722,481,7,6.0,1.0,0.0,0,128
723,241,7,6.0,0.0,1.0,0,128
724,0,7,6.0,3.0,1.0,2,128
725,0,7,6.0,2.0,2.0,1,128
726,61,7,6.0,1.0,1.0,0,128
727,29,7,6.0,0.0,2.0,0,128
728,738,7,6.0,1.0,0.0,0,128
729,18,7,6.0,1.0,2.0,0,128
730,350,7,6.0,0.0,1.0,0,128
731,40,7,6.0,0.0,3.0,0,128
732,49,7,6.0,1.0,1.0,0,128
733,1,7,6.0,1.0,3.0,0,128
734,40,7,6.0,0.0,2.0,0,128
735,3,7,6.0,0.0,4.0,0,128
736,0,7,6.0,3.0,1.0,3,128
737,36,7,6.0,1.0,1.0,0,128
738,0,7,6.0,2.0,2.0,2,128
739,30,7,6.0,0.0,2.0,0,128
740,0,7,6.0,3.0,2.0,3,128
741,17,7,6.0,1.0,2.0,0,128
742,0,7,6.0,2.0,3.0,2,128
743,27,7,6.0,0.0,3.0,0,128
744,7,7,6.0,1.0,1.0,1,128
745,20,7,6.0,0.0,2.0,0,128
746,0,7,6.0,1.0,3.0,1,128
747,4,7,6.0,0.0,4.0,0,128
748,3,7,6.0,1.0,2.0,1,128
749,7,7,6.0,0.0,3.0,0,128
750,0,7,6.0,1.0,4.0,1,128
751,1,7,6.0,0.0,5.0,0,128
752,1,7,6.0,2.0,1.0,1,128
753,2,7,6.0,1.0,2.0,0,128
754,6,7,6.0,1.0,2.0,0,128
755,6,7,6.0,0.0,3.0,0,128
756,0,7,6.0,2.0,2.0,1,128
757,3,7,6.0,1.0,3.0,0,128
758,8,7,6.0,1.0,3.0,0,128
759,2,7,6.0,0.0,4.0,0,128
760,283,7,6.0,0.0,1.0,0,128
761,8,7,6.0,0.0,3.0,0,128
762,29,7,6.0,0.0,3.0,0,128
763,1,7,6.0,0.0,5.0,0,128
764,90,7,6.0,0.0,2.0,0,128
765,3,7,6.0,0.0,4.0,0,128
766,5,7,6.0,0.0,4.0,0,128
767,0,7,6.0,0.0,6.0,0,128
768,0,7,7.0,7.0,0.0,7,128
769,0,7,7.0,5.0,0.0,4,128
770,0,7,7.0,6.0,0.0,5,128
771,2,7,7.0,4.0,0.0,2,128
772,0,7,7.0,5.0,0.0,4,128
773,20,7,7.0,3.0,0.0,1,128
774,7,7,7.0,4.0,0.0,3,128
775,490,7,7.0,2.0,0.0,0,128
776,0,7,7.0,5.0,0.0,4,128
777,19,7,7.0,3.0,0.0,1,128
778,11,7,7.0,4.0,0.0,3,128
779,491,7,7.0,2.0,0.0,0,128
780,0,7,7.0,4.0,1.0,4,128
781,6,7,7.0,2.0,1.0,1,128
782,3,7,7.0,3.0,1.0,3,128
783,224,7,7.0,1.0,1.0,0,128
784,6,7,7.0,4.0,0.0,3,128
785,612,7,7.0,2.0,0.0,0,128
786,1,7,7.0,4.0,1.0,3,128
787,24,7,7.0,2.0,1.0,0,128
788,6,7,7.0,3.0,1.0,3,128
789,153,7,7.0,1.0,1.0,0,128
790,0,7,7.0,3.0,2.0,3,128
791,51,7,7.0,1.0,2.0,0,128
792,2,7,7.0,3.0,1.0,3,128
793,159,7,7.0,1.0,1.0,0,128
794,0,7,7.0,3.0,2.0,3,128
795,45,7,7.0,1.0,2.0,0,128
796,0,7,7.0,3.0,3.0,3,128
797,14,7,7.0,1.0,3.0,0,128
798,0,7,7.0,3.0,4.0,3,128
799,13,7,7.0,1.0,4.0,0,128
800,3,7,7.0,5.0,0.0,4,128
801,0,7,7.0,4.0,1.0,4,128
802,5,7,7.0,4.0,0.0,2,128
803,2,7,7.0,3.0,1.0,2,128
804,18,7,7.0,3.0,0.0,1,128
805,6,7,7.0,2.0,1.0,1,128
806,532,7,7.0,2.0,0.0,0,128
807,159,7,7.0,1.0,1.0,0,128
808,23,7,7.0,3.0,0.0,1,128
809,6,7,7.0,2.0,1.0,1,128
810,501,7,7.0,2.0,0.0,0,128
811,189,7,7.0,1.0,1.0,0,128
812,6,7,7.0,2.0,1.0,1,128
813,2,7,7.0,1.0,2.0,1,128
814,242,7,7.0,1.0,1.0,0,128
815,84,7,7.0,0.0,2.0,0,128
816,632,7,7.0,2.0,0.0,0,128
817,251,7,7.0,1.0,1.0,0,128
818,24,7,7.0,2.0,1.0,0,128
819,8,7,7.0,1.0,2.0,0,128
820,162,7,7.0,1.0,1.0,0,128
821,60,7,7.0,0.0,2.0,0,128
822,50,7,7.0,1.0,2.0,0,128
823,18,7,7.0,0.0,3.0,0,128
824,181,7,7.0,1.0,1.0,0,128
825,61,7,7.0,0.0,2.0,0,128
826,50,7,7.0,1.0,2.0,0,128
827,22,7,7.0,0.0,3.0,0,128
828,11,7,7.0,1.0,3.0,0,128
829,4,7,7.0,0.0,4.0,0,128
830,14,7,7.0,1.0,4.0,0,128
831,7,7,7.0,0.0,5.0,0,128
832,0,7,7.0,5.0,0.0,4,128
833,0,7,7.0,4.0,1.0,4,128
834,4,7,7.0,4.0,0.0,2,128
835,1,7,7.0,3.0,1.0,2,128
836,15,7,7.0,3.0,0.0,1,128
837,4,7,7.0,2.0,1.0,1,128
838,489,7,7.0,2.0,0.0,0,128
839,184,7,7.0,1.0,1.0,0,128
840,20,7,7.0,3.0,0.0,1,128
841,7,7,7.0,2.0,1.0,1,128
842,478,7,7.0,2.0,0.0,0,128
843,200,7,7.0,1.0,1.0,0,128
844,7,7,7.0,2.0,1.0,1,128
845,3,7,7.0,1.0,2.0,1,128
846,207,7,7.0,1.0,1.0,0,128
847,91,7,7.0,0.0,2.0,0,128
848,619,7,7.0,2.0,0.0,0,128
849,262,7,7.0,1.0,1.0,0,128
850,24,7,7.0,2.0,1.0,0,128
851,13,7,7.0,1.0,2.0,0,128
852,148,7,7.0,1.0,1.0,0,128
853,64,7,7.0,0.0,2.0,0,128
854,49,7,7.0,1.0,2.0,0,128
855,19,7,7.0,0.0,3.0,0,128
856,167,7,7.0,1.0,1.0,0,128
857,77,7,7.0,0.0,2.0,0,128
858,51,7,7.0,1.0,2.0,0,128
859,23,7,7.0,0.0,3.0,0,128
860,15,7,7.0,1.0,3.0,0,128
861,3,7,7.0,0.0,4.0,0,128
862,9,7,7.0,1.0,4.0,0,128
863,2,7,7.0,0.0,5.0,0,128
864,0,7,7.0,4.0,1.0,4,128
865,0,7,7.0,4.0,3.0,4,128
866,1,7,7.0,3.0,1.0,2,128
867,2,7,7.0,3.0,3.0,2,128
868,6,7,7.0,2.0,1.0,1,128
869,0,7,7.0,2.0,3.0,1,128
870,176,7,7.0,1.0,1.0,0,128
871,28,7,7.0,1.0,3.0,0,128
872,5,7,7.0,2.0,1.0,1,128
873,1,7,7.0,2.0,3.0,1,128
874,176,7,7.0,1.0,1.0,0,128
875,31,7,7.0,1.0,3.0,0,128
876,4,7,7.0,1.0,2.0,1,128
877,0,7,7.0,1.0,4.0,1,128
878,88,7,7.0,0.0,2.0,0,128
879,15,7,7.0,0.0,4.0,0,128
880,239,7,7.0,1.0,1.0,0,128
881,35,7,7.0,1.0,3.0,0,128
882,9,7,7.0,1.0,2.0,0,128
883,2,7,7.0,1.0,4.0,0,128
884,71,7,7.0,0.0,2.0,0,128
885,8,7,7.0,0.0,4.0,0,128
886,12,7,7.0,0.0,3.0,0,128
887,2,7,7.0,0.0,5.0,0,128
888,54,7,7.0,0.0,2.0,0,128
889,7,7,7.0,0.0,4.0,0,128
890,15,7,7.0,0.0,3.0,0,128
891,0,7,7.0,0.0,5.0,0,128
892,5,7,7.0,0.0,4.0,0,128
893,2,7,7.0,0.0,6.0,0,128
894,2,7,7.0,0.0,5.0,0,128
895,2,7,7.0,0.0,7.0,0,128
896,0,7,6.0,6.0,0.0,7,128
897,0,7,6.0,5.0,0.0,5,128
898,0,7,6.0,4.0,0.0,4,128
899,1,7,6.0,3.0,0.0,2,128
900,0,7,6.0,4.0,0.0,4,128
901,0,7,6.0,3.0,0.0,3,128
902,22,7,6.0,2.0,0.0,1,128
903,762,7,6.0,1.0,0.0,0,128
904,0,7,6.0,5.0,0.0,5,128
905,0,7,6.0,4.0,0.0,3,128
906,0,7,6.0,4.0,1.0,4,128
907,0,7,6.0,3.0,1.0,2,128
908,1,7,6.0,3.0,0.0,2,128
909,25,7,6.0,2.0,0.0,1,128
910,1,7,6.0,2.0,1.0,1,128
911,56,7,6.0,1.0,1.0,0,128
912,0,7,6.0,4.0,0.0,4,128
913,1,7,6.0,3.0,0.0,2,128
914,5,7,6.0,2.0,0.0,2,128
915,485,7,6.0,1.0,0.0,0,128
916,0,7,6.0,3.0,1.0,3,128
917,0,7,6.0,2.0,1.0,2,128
918,8,7,6.0,1.0,1.0,1,128
919,346,7,6.0,0.0,1.0,0,128
920,1,7,6.0,3.0,0.0,2,128
921,113,7,6.0,2.0,0.0,0,128
922,0,7,6.0,2.0,1.0,2,128
923,58,7,6.0,1.0,1.0,0,128
924,0,7,6.0,2.0,1.0,1,128
925,53,7,6.0,1.0,1.0,0,128
926,0,7,6.0,1.0,2.0,1,128
927,31,7,6.0,0.0,2.0,0,128
928,0,7,6.0,4.0,0.0,4,128
929,0,7,6.0,4.0,1.0,4,128
930,24,7,6.0,2.0,0.0,1,128
931,1,7,6.0,2.0,1.0,1,128
932,0,7,6.0,3.0,1.0,3,128
933,0,7,6.0,3.0,2.0,3,128
934,38,7,6.0,1.0,1.0,0,128
935,20,7,6.0,1.0,2.0,0,128
936,0,7,6.0,3.0,0.0,2,128
937,0,7,6.0,3.0,1.0,2,128
938,3,7,6.0,2.0,1.0,1,128
939,0,7,6.0,2.0,2.0,1,128
940,1,7,6.0,2.0,1.0,1,128
941,0,7,6.0,2.0,2.0,1,128
942,1,7,6.0,1.0,2.0,0,128
943,0,7,6.0,1.0,3.0,0,128
944,3,7,6.0,2.0,0.0,2,128
945,0,7,6.0,2.0,1.0,2,128
946,2022,7,6.0,0.0,0.0,0,128
947,254,7,6.0,0.0,1.0,0,128
948,0,7,6.0,2.0,2.0,2,128
949,0,7,6.0,2.0,3.0,2,128
950,33,7,6.0,0.0,2.0,0,128
951,38,7,6.0,0.0,3.0,0,128
952,479,7,6.0,1.0,0.0,0,128
953,61,7,6.0,1.0,1.0,0,128
954,244,7,6.0,0.0,1.0,0,128
955,28,7,6.0,0.0,2.0,0,128
956,6,7,6.0,1.0,2.0,0,128
957,6,7,6.0,1.0,3.0,0,128
958,2,7,6.0,0.0,3.0,0,128
959,3,7,6.0,0.0,4.0,0,128
960,0,7,6.0,4.0,0.0,4,128
961,0,7,6.0,3.0,0.0,2,128
962,0,7,6.0,3.0,1.0,3,128
963,1,7,6.0,2.0,1.0,1,128
964,2,7,6.0,2.0,0.0,2,128
965,81,7,6.0,1.0,0.0,1,128
966,10,7,6.0,1.0,1.0,1,128
967,297,7,6.0,0.0,1.0,0,128
968,1,7,6.0,3.0,0.0,3,128
969,28,7,6.0,2.0,0.0,1,128
970,0,7,6.0,3.0,2.0,3,128
971,0,7,6.0,2.0,2.0,1,128
972,74,7,6.0,1.0,0.0,1,128
973,2191,7,6.0,0.0,0.0,0,128
974,3,7,6.0,1.0,2.0,1,128
975,78,7,6.0,0.0,2.0,0,128
976,0,7,6.0,3.0,1.0,3,128
977,0,7,6.0,2.0,1.0,1,128
978,0,7,6.0,2.0,2.0,2,128
979,6,7,6.0,1.0,2.0,0,128
980,0,7,6.0,2.0,2.0,2,128
981,1,7,6.0,1.0,2.0,1,128
982,1,7,6.0,1.0,3.0,1,128
983,22,7,6.0,0.0,3.0,0,128
984,1,7,6.0,2.0,1.0,2,128
985,51,7,6.0,1.0,1.0,0,128
986,0,7,6.0,2.0,3.0,2,128
987,7,7,6.0,1.0,3.0,0,128
988,0,7,6.0,1.0,2.0,1,128
989,40,7,6.0,0.0,2.0,0,128
990,0,7,6.0,1.0,4.0,1,128
991,10,7,6.0,0.0,4.0,0,128
992,19,7,6.0,2.0,0.0,1,128
993,2,7,6.0,2.0,1.0,1,128
994,35,7,6.0,1.0,1.0,0,128
995,3,7,6.0,1.0,2.0,0,128
996,9,7,6.0,1.0,1.0,1,128
997,3,7,6.0,1.0,2.0,1,128
998,17,7,6.0,0.0,2.0,0,128
999,5,7,6.0,0.0,3.0,0,128
1000,730,7,6.0,1.0,0.0,0,128
1001,50,7,6.0,1.0,1.0,0,128
1002,18,7,6.0,1.0,2.0,0,128
1003,0,7,6.0,1.0,3.0,0,128
1004,308,7,6.0,0.0,1.0,0,128
1005,81,7,6.0,0.0,2.0,0,128
1006,7,7,6.0,0.0,3.0,0,128
1007,3,7,6.0,0.0,4.0,0,128
1008,9,7,6.0,1.0,1.0,1,128
1009,0,7,6.0,1.0,2.0,1,128
1010,38,7,6.0,0.0,2.0,0,128
1011,5,7,6.0,0.0,3.0,0,128
1012,1,7,6.0,1.0,3.0,1,128
1013,0,7,6.0,1.0,4.0,1,128
1014,3,7,6.0,0.0,4.0,0,128
1015,2,7,6.0,0.0,5.0,0,128
1016,349,7,6.0,0.0,1.0,0,128
1017,40,7,6.0,0.0,2.0,0,128
1018,25,7,6.0,0.0,3.0,0,128
1019,3,7,6.0,0.0,4.0,0,128
1020,31,7,6.0,0.0,3.0,0,128
1021,8,7,6.0,0.0,4.0,0,128
1022,2,7,6.0,0.0,5.0,0,128
1023,1,7,6.0,0.0,6.0,0,128
1024,0,7,5.0,5.0,0.0,7,128
1025,0,7,5.0,4.0,0.0,5,128
1026,0,7,5.0,4.0,0.0,5,128
1027,1,7,5.0,3.0,0.0,3,128
1028,0,7,5.0,3.0,0.0,4,128
1029,5,7,5.0,2.0,0.0,2,128
1030,0,7,5.0,3.0,1.0,4,128
1031,0,7,5.0,2.0,1.0,2,128
1032,0,7,5.0,4.0,0.0,5,128
1033,0,7,5.0,4.0,1.0,5,128
1034,1,7,5.0,3.0,0.0,3,128
1035,0,7,5.0,3.0,1.0,3,128
1036,5,7,5.0,2.0,0.0,2,128
1037,0,7,5.0,2.0,1.0,2,128
1038,0,7,5.0,2.0,1.0,2,128
1039,0,7,5.0,2.0,2.0,2,128
1040,0,7,5.0,4.0,0.0,5,128
1041,0,7,5.0,3.0,0.0,3,128
1042,0,7,5.0,3.0,0.0,3,128
1043,5,7,5.0,2.0,0.0,1,128
1044,0,7,5.0,2.0,0.0,3,128
1045,14,7,5.0,1.0,0.0,1,128
1046,0,7,5.0,2.0,1.0,3,128
1047,2,7,5.0,1.0,1.0,1,128
1048,0,7,5.0,3.0,0.0,3,128
1049,0,7,5.0,3.0,1.0,3,128
1050,5,7,5.0,2.0,0.0,1,128
1051,2,7,5.0,2.0,1.0,1,128
1052,21,7,5.0,1.0,0.0,1,128
1053,4,7,5.0,1.0,1.0,1,128
1054,4,7,5.0,1.0,1.0,1,128
1055,0,7,5.0,1.0,2.0,1,128
1056,0,7,5.0,4.0,0.0,5,128
1057,0,7,5.0,3.0,0.0,3,128
1058,0,7,5.0,3.0,0.0,3,128
1059,6,7,5.0,2.0,0.0,1,128
1060,0,7,5.0,2.0,0.0,3,128
1061,19,7,5.0,1.0,0.0,1,128
1062,0,7,5.0,2.0,1.0,3,128
1063,0,7,5.0,1.0,1.0,1,128
1064,0,7,5.0,3.0,0.0,3,128
1065,0,7,5.0,3.0,1.0,3,128
1066,5,7,5.0,2.0,0.0,1,128
1067,1,7,5.0,2.0,1.0,1,128
1068,21,7,5.0,1.0,0.0,1,128
1069,4,7,5.0,1.0,1.0,1,128
1070,1,7,5.0,1.0,1.0,1,128
1071,0,7,5.0,1.0,2.0,1,128
1072,0,7,5.0,3.0,0.0,4,128
1073,2,7,5.0,2.0,0.0,2,128
1074,0,7,5.0,2.0,0.0,2,128
1075,287,7,5.0,1.0,0.0,0,128
1076,5,7,5.0,1.0,0.0,2,128
1077,1591,7,5.0,0.0,0.0,0,128
1078,1,7,5.0,1.0,1.0,2,128
1079,221,7,5.0,0.0,1.0,0,128
1080,2,7,5.0,2.0,0.0,2,128
1081,0,7,5.0,2.0,1.0,2,128
1082,307,7,5.0,1.0,0.0,0,128
1083,82,7,5.0,1.0,1.0,0,128
1084,1655,7,5.0,0.0,0.0,0,128
1085,430,7,5.0,0.0,1.0,0,128
1086,225,7,5.0,0.0,1.0,0,128
1087,67,7,5.0,0.0,2.0,0,128
1088,0,7,5.0,2.0,0.0,3,128
1089,61,7,5.0,1.0,0.0,1,128
1090,5,7,5.0,1.0,0.0,2,128
1091,1604,7,5.0,0.0,0.0,0,128
1092,0,7,5.0,1.0,1.0,2,128
1093,98,7,5.0,0.0,1.0,0,128
1094,0,7,5.0,1.0,2.0,2,128
1095,64,7,5.0,0.0,2.0,0,128
1096,64,7,5.0,1.0,0.0,1,128
1097,15,7,5.0,1.0,1.0,1,128
1098,1670,7,5.0,0.0,0.0,0,128
1099,453,7,5.0,0.0,1.0,0,128
1100,92,7,5.0,0.0,1.0,0,128
1101,23,7,5.0,0.0,2.0,0,128
1102,63,7,5.0,0.0,2.0,0,128
1103,15,7,5.0,0.0,3.0,0,128
1104,0,7,5.0,2.0,1.0,3,128
1105,2,7,5.0,1.0,1.0,1,128
1106,0,7,5.0,1.0,1.0,2,128
1107,80,7,5.0,0.0,1.0,0,128
1108,0,7,5.0,1.0,2.0,2,128
1109,17,7,5.0,0.0,2.0,0,128
1110,0,7,5.0,1.0,3.0,2,128
1111,10,7,5.0,0.0,3.0,0,128
1112,2,7,5.0,1.0,1.0,1,128
1113,0,7,5.0,1.0,2.0,1,128
1114,93,7,5.0,0.0,1.0,0,128
1115,22,7,5.0,0.0,2.0,0,128
1116,16,7,5.0,0.0,2.0,0,128
1117,2,7,5.0,0.0,3.0,0,128
1118,6,7,5.0,0.0,3.0,0,128
1119,0,7,5.0,0.0,4.0,0,128
1120,0,7,5.0,2.0,1.0,3,128
1121,3,7,5.0,1.0,1.0,1,128
1122,0,7,5.0,1.0,1.0,2,128
1123,82,7,5.0,0.0,1.0,0,128
1124,0,7,5.0,1.0,2.0,2,128
1125,18,7,5.0,0.0,2.0,0,128
1126,0,7,5.0,1.0,3.0,2,128
1127,5,7,5.0,0.0,3.0,0,128
1128,2,7,5.0,1.0,1.0,1,128
1129,0,7,5.0,1.0,2.0,1,128
1130,86,7,5.0,0.0,1.0,0,128
1131,26,7,5.0,0.0,2.0,0,128
1132,22,7,5.0,0.0,2.0,0,128
1133,5,7,5.0,0.0,3.0,0,128
1134,4,7,5.0,0.0,3.0,0,128
1135,2,7,5.0,0.0,4.0,0,128
1136,0,7,5.0,2.0,2.0,3,128
1137,0,7,5.0,1.0,2.0,1,128
1138,0,7,5.0,1.0,2.0,2,128
1139,59,7,5.0,0.0,2.0,0,128
1140,0,7,5.0,1.0,3.0,2,128
1141,21,7,5.0,0.0,3.0,0,128
1142,0,7,5.0,1.0,4.0,2,128
1143,11,7,5.0,0.0,4.0,0,128
1144,0,7,5.0,1.0,2.0,1,128
1145,0,7,5.0,1.0,3.0,1,128
1146,66,7,5.0,0.0,2.0,0,128
1147,21,7,5.0,0.0,3.0,0,128
1148,24,7,5.0,0.0,3.0,0,128
1149,5,7,5.0,0.0,4.0,0,128
1150,11,7,5.0,0.0,4.0,0,128
1151,3,7,5.0,0.0,5.0,0,128
1152,0,7,8.0,8.0,0.0,7,128
1153,0,7,8.0,5.0,0.0,3,128
1154,0,7,8.0,6.0,0.0,4,128
1155,0,7,8.0,4.0,1.0,3,128
1156,0,7,8.0,6.0,0.0,4,128
1157,0,7,8.0,4.0,1.0,3,128
1158,0,7,8.0,4.0,0.0,3,128
1159,0,7,8.0,3.0,2.0,3,128
1160,0,7,8.0,6.0,0.0,4,128
1161,105,7,8.0,3.0,0.0,0,128
1162,5,7,8.0,4.0,0.0,1,128
1163,46,7,8.0,2.0,1.0,0,128
1164,3,7,8.0,4.0,0.0,1,128
1165,45,7,8.0,2.0,1.0,0,128
1166,706,7,8.0,2.0,0.0,0,128
1167,49,7,8.0,1.0,2.0,0,128
1168,0,7,8.0,6.0,0.0,4,128
1169,34,7,8.0,3.0,0.0,1,128
1170,0,7,8.0,4.0,0.0,2,128
1171,11,7,8.0,2.0,1.0,1,128
1172,0,7,8.0,4.0,0.0,2,128
1173,10,7,8.0,2.0,1.0,1,128
1174,65,7,8.0,2.0,0.0,1,128
1175,3,7,8.0,1.0,2.0,1,128
1176,0,7,8.0,5.0,1.0,3,128
1177,65,7,8.0,2.0,1.0,0,128
1178,0,7,8.0,3.0,1.0,1,128
1179,21,7,8.0,1.0,2.0,0,128
1180,2,7,8.0,3.0,1.0,1,128
1181,19,7,8.0,1.0,2.0,0,128
1182,225,7,8.0,1.0,1.0,0,128
1183,16,7,8.0,0.0,3.0,0,128
1184,0,7,8.0,7.0,0.0,5,128
1185,2,7,8.0,4.0,0.0,1,128
1186,0,7,8.0,5.0,0.0,2,128
1187,0,7,8.0,3.0,1.0,1,128
1188,0,7,8.0,5.0,0.0,2,128
1189,0,7,8.0,3.0,1.0,1,128
1190,17,7,8.0,3.0,0.0,1,128
1191,0,7,8.0,2.0,2.0,1,128
1192,0,7,8.0,6.0,1.0,4,128
1193,5,7,8.0,3.0,1.0,0,128
1194,0,7,8.0,4.0,1.0,1,128
1195,3,7,8.0,2.0,2.0,0,128
1196,0,7,8.0,4.0,1.0,1,128
1197,3,7,8.0,2.0,2.0,0,128
1198,43,7,8.0,2.0,1.0,0,128
1199,3,7,8.0,1.0,3.0,0,128
1200,1,7,8.0,5.0,0.0,3,128
1201,1037,7,8.0,2.0,0.0,0,128
1202,21,7,8.0,3.0,0.0,1,128
1203,232,7,8.0,1.0,1.0,0,128
1204,29,7,8.0,3.0,0.0,1,128
1205,225,7,8.0,1.0,1.0,0,128
1206,2004,7,8.0,1.0,0.0,0,128
1207,157,7,8.0,0.0,2.0,0,128
1208,0,7,8.0,5.0,2.0,3,128
1209,29,7,8.0,2.0,2.0,0,128
1210,0,7,8.0,3.0,2.0,1,128
1211,7,7,8.0,1.0,3.0,0,128
1212,0,7,8.0,3.0,2.0,1,128
1213,7,7,8.0,1.0,3.0,0,128
1214,82,7,8.0,1.0,2.0,0,128
1215,6,7,8.0,0.0,4.0,0,128
1216,1,7,8.0,4.0,0.0,2,128
1217,4,7,8.0,2.0,1.0,2,128
1218,0,7,8.0,3.0,1.0,2,128
1219,0,7,8.0,2.0,3.0,2,128
1220,0,7,8.0,3.0,1.0,2,128
1221,0,7,8.0,2.0,3.0,2,128
1222,0,7,8.0,2.0,2.0,2,128
1223,0,7,8.0,2.0,5.0,2,128
1224,633,7,8.0,2.0,0.0,0,128
1225,1527,7,8.0,0.0,1.0,0,128
1226,190,7,8.0,1.0,1.0,0,128
1227,81,7,8.0,0.0,3.0,0,128
1228,198,7,8.0,1.0,1.0,0,128
1229,90,7,8.0,0.0,3.0,0,128
1230,201,7,8.0,0.0,2.0,0,128
1231,23,7,8.0,0.0,5.0,0,128
1232,1,7,8.0,3.0,1.0,1,128
1233,5,7,8.0,1.0,2.0,1,128
1234,0,7,8.0,2.0,2.0,1,128
1235,0,7,8.0,1.0,4.0,1,128
1236,0,7,8.0,2.0,2.0,1,128
1237,0,7,8.0,1.0,4.0,1,128
1238,3,7,8.0,1.0,3.0,1,128
1239,1,7,8.0,1.0,6.0,1,128
1240,4,7,8.0,2.0,2.0,0,128
1241,42,7,8.0,0.0,3.0,0,128
1242,1,7,8.0,1.0,3.0,0,128
1243,5,7,8.0,0.0,5.0,0,128
1244,4,7,8.0,1.0,3.0,0,128
1245,4,7,8.0,0.0,5.0,0,128
1246,11,7,8.0,0.0,4.0,0,128
1247,0,7,8.0,0.0,7.0,0,128
1248,175,7,8.0,3.0,0.0,0,128
1249,371,7,8.0,1.0,1.0,0,128
1250,47,7,8.0,2.0,1.0,0,128
1251,15,7,8.0,1.0,3.0,0,128
